HELLO,0.562712,0.746967,0.000000,0.489606,0.702218,-0.032258,0.435646,0.611303,-0.045435,0.404193,0.532517,-0.056177,0.378728,0.464477,-0.065067,0.515621,0.474800,-0.013119,0.500378,0.376767,-0.030590,0.492728,0.317633,-0.048009,0.489711,0.263806,-0.062208,0.570997,0.468651,-0.014575,0.577785,0.362322,-0.026660,0.581620,0.293294,-0.040736,0.583142,0.236366,-0.052921,0.617833,0.488298,-0.022316,0.636108,0.397158,-0.039978,0.645379,0.339440,-0.052501,0.647175,0.287917,-0.062127,0.658160,0.527217,-0.033675,0.691548,0.463276,-0.051668,0.705731,0.421856,-0.059976,0.710636,0.381460,-0.066101
HELLO,0.565079,0.736787,0.000000,0.494540,0.692922,-0.024840,0.445165,0.601527,-0.034843,0.434211,0.517364,-0.044729,0.445114,0.453509,-0.053802,0.500320,0.473476,-0.008761,0.476757,0.374841,-0.030561,0.463435,0.311582,-0.050520,0.456765,0.254261,-0.066300,0.550191,0.456152,-0.014665,0.548205,0.341165,-0.033123,0.545170,0.264826,-0.052657,0.541734,0.200858,-0.068031,0.593512,0.465637,-0.026034,0.606414,0.364920,-0.048413,0.607971,0.296368,-0.066865,0.602214,0.239906,-0.080115,0.633977,0.496304,-0.040230,0.658509,0.420145,-0.062250,0.661229,0.369538,-0.074552,0.652120,0.327214,-0.083376
HELLO,0.487115,0.666656,0.000000,0.409757,0.629501,-0.034614,0.347708,0.551794,-0.053243,0.310874,0.477683,-0.069805,0.276393,0.408903,-0.086029,0.401547,0.400729,-0.027083,0.364576,0.299228,-0.055023,0.340402,0.234219,-0.079181,0.323176,0.173205,-0.097467,0.451418,0.375809,-0.032065,0.438504,0.246011,-0.055542,0.426041,0.163714,-0.077552,0.414305,0.091763,-0.094499,0.497457,0.380414,-0.042616,0.494616,0.255626,-0.068181,0.486723,0.177798,-0.086526,0.474925,0.107713,-0.099668,0.542640,0.407562,-0.056602,0.553339,0.313300,-0.080575,0.552049,0.248896,-0.092310,0.542880,0.190542,-0.100458
HELLO,0.538214,0.673171,0.000000,0.469767,0.625352,-0.022369,0.415402,0.543336,-0.032258,0.384348,0.471327,-0.042249,0.362749,0.405056,-0.050600,0.479421,0.402274,-0.002760,0.457381,0.313339,-0.019713,0.443120,0.260333,-0.037854,0.431316,0.213515,-0.052086,0.531077,0.386319,-0.008228,0.530809,0.282615,-0.020148,0.522327,0.218530,-0.034739,0.509314,0.173696,-0.047168,0.575831,0.398513,-0.019307,0.590110,0.307801,-0.036853,0.585503,0.252905,-0.050129,0.569785,0.215019,-0.059412,0.616949,0.432190,-0.033113,0.647528,0.356136,-0.051602,0.646222,0.312651,-0.060214,0.627720,0.284902,-0.065591
HELLO,0.665818,0.683910,0.000000,0.595333,0.642656,-0.024894,0.549759,0.549757,-0.034244,0.538024,0.468759,-0.042404,0.546202,0.419659,-0.050538,0.609152,0.421395,-0.016260,0.596847,0.322131,-0.035965,0.592435,0.257061,-0.053823,0.593308,0.199146,-0.068205,0.661198,0.411606,-0.021825,0.670511,0.297740,-0.038371,0.678615,0.223847,-0.055226,0.687083,0.159948,-0.068396,0.706457,0.428196,-0.031778,0.725825,0.320233,-0.053024,0.739732,0.252774,-0.067866,0.750185,0.193628,-0.078255,0.746117,0.464550,-0.044174,0.774540,0.383493,-0.064438,0.793134,0.328535,-0.072983,0.808468,0.276142,-0.078770
HELLO,0.578087,0.639449,0.000000,0.522555,0.603157,-0.022106,0.486130,0.534939,-0.030811,0.465083,0.472653,-0.038611,0.454196,0.415794,-0.044842,0.539206,0.438065,-0.001406,0.527875,0.373309,-0.015810,0.523434,0.333684,-0.030856,0.521398,0.298422,-0.042251,0.580840,0.429523,-0.002826,0.585318,0.353578,-0.013335,0.582920,0.306403,-0.024757,0.577031,0.271523,-0.033327,0.617161,0.440517,-0.009284,0.628375,0.367385,-0.022439,0.630275,0.323964,-0.029635,0.626850,0.289068,-0.034077,0.648245,0.467519,-0.018464,0.668421,0.412326,-0.031685,0.674121,0.373833,-0.036720,0.672736,0.339388,-0.039191
HELLO,0.609750,0.702333,0.000001,0.533478,0.677709,-0.033133,0.469772,0.613754,-0.051924,0.429742,0.552931,-0.067244,0.391043,0.511603,-0.083356,0.522531,0.478922,-0.043908,0.487854,0.383758,-0.071626,0.468227,0.321558,-0.092590,0.455192,0.263286,-0.108449,0.574053,0.453200,-0.047819,0.566957,0.335407,-0.071767,0.565193,0.251463,-0.092376,0.566396,0.178190,-0.108188,0.620336,0.459735,-0.055226,0.629355,0.354356,-0.084636,0.638173,0.284063,-0.106221,0.644331,0.222504,-0.120843,0.661430,0.489170,-0.064621,0.686951,0.421259,-0.094127,0.704036,0.376770,-0.108228,0.716384,0.335415,-0.117125
HELLO,0.606819,0.724399,0.000000,0.530453,0.695750,-0.028828,0.469777,0.619850,-0.042312,0.435229,0.550264,-0.053462,0.399494,0.495871,-0.064565,0.522335,0.489424,-0.027234,0.488829,0.394953,-0.049629,0.467562,0.336765,-0.068158,0.450791,0.282142,-0.082618,0.573358,0.467146,-0.031737,0.561181,0.351568,-0.051678,0.553656,0.270905,-0.070811,0.547170,0.200764,-0.085534,0.620749,0.476212,-0.040268,0.625296,0.374114,-0.064907,0.629325,0.304800,-0.082663,0.627884,0.242250,-0.094775,0.665192,0.506245,-0.050835,0.683790,0.430810,-0.073777,0.691755,0.383801,-0.082905,0.692428,0.340814,-0.088906
HELLO,0.585774,0.766708,0.000000,0.534298,0.690887,-0.020033,0.513655,0.582432,-0.032152,0.509144,0.499817,-0.045193,0.497537,0.428666,-0.059608,0.600815,0.474630,-0.018608,0.595404,0.369036,-0.045667,0.585459,0.303880,-0.069248,0.579469,0.244481,-0.087201,0.640490,0.481937,-0.031093,0.661583,0.358339,-0.056410,0.669672,0.277994,-0.080097,0.676622,0.208082,-0.097590,0.670922,0.514182,-0.047754,0.702733,0.398104,-0.074243,0.715544,0.323490,-0.095037,0.724472,0.257009,-0.109696,0.693847,0.566186,-0.066440,0.719531,0.482234,-0.090930,0.731019,0.420154,-0.104218,0.739133,0.363116,-0.113783
HELLO,0.624443,0.725487,0.000000,0.546115,0.700904,-0.032932,0.484455,0.624443,-0.044491,0.462621,0.544360,-0.053048,0.453431,0.475472,-0.059795,0.532372,0.483380,-0.019998,0.507492,0.378087,-0.039742,0.494785,0.313716,-0.056927,0.486844,0.255581,-0.069971,0.580713,0.460443,-0.020758,0.571060,0.344870,-0.035742,0.565238,0.268946,-0.052186,0.561635,0.203412,-0.065241,0.625061,0.463478,-0.026816,0.630786,0.360580,-0.045393,0.632819,0.294098,-0.059273,0.632269,0.236278,-0.069420,0.667822,0.485236,-0.036288,0.681465,0.406907,-0.054491,0.686892,0.356557,-0.062013,0.688381,0.310777,-0.066979
HELLO,0.579646,0.653936,0.000000,0.506786,0.674592,-0.047381,0.436999,0.653970,-0.076035,0.384555,0.608973,-0.098955,0.331255,0.579142,-0.122205,0.447949,0.489078,-0.058185,0.393128,0.421341,-0.093541,0.356874,0.377609,-0.121376,0.326880,0.331890,-0.141916,0.485425,0.435092,-0.058332,0.437676,0.326945,-0.089068,0.407383,0.253686,-0.114176,0.382621,0.183410,-0.133289,0.531394,0.417554,-0.062846,0.503398,0.309214,-0.096412,0.490015,0.236104,-0.117012,0.476261,0.168747,-0.131186,0.582076,0.425306,-0.070653,0.577822,0.343344,-0.100514,0.575743,0.289083,-0.111841,0.570427,0.236924,-0.119246
HELLO,0.529694,0.669018,0.000000,0.449860,0.649273,-0.032229,0.381464,0.590914,-0.055751,0.329921,0.538796,-0.077259,0.275425,0.497344,-0.099867,0.402991,0.444519,-0.049163,0.342002,0.355342,-0.086698,0.301039,0.302501,-0.114192,0.263637,0.251295,-0.134450,0.448193,0.414903,-0.058952,0.405975,0.295658,-0.094662,0.378025,0.214258,-0.122547,0.351419,0.138442,-0.142831,0.497428,0.421711,-0.072313,0.480640,0.311751,-0.109781,0.466992,0.234960,-0.134075,0.447011,0.163625,-0.150561,0.549715,0.451352,-0.087448,0.553368,0.370008,-0.121111,0.544967,0.314864,-0.136183,0.527049,0.262796,-0.146374
HELLO,0.498258,0.711917,0.000000,0.420696,0.686388,-0.015881,0.370095,0.600800,-0.012935,0.353979,0.520055,-0.011188,0.344836,0.460245,-0.009040,0.431906,0.480832,0.017827,0.408762,0.394264,0.011907,0.394593,0.339305,0.000445,0.384923,0.288983,-0.010311,0.478210,0.460303,0.012643,0.472204,0.354754,0.009678,0.466699,0.287158,-0.002027,0.462453,0.231539,-0.012698,0.519750,0.460950,0.001847,0.520171,0.361956,-0.006899,0.515652,0.299019,-0.019325,0.509124,0.242732,-0.029526,0.560994,0.477989,-0.011737,0.568943,0.398192,-0.022306,0.567411,0.346871,-0.029255,0.560614,0.297894,-0.035291
HELLO,0.546434,0.743729,0.000000,0.506021,0.692061,-0.010239,0.495440,0.597173,-0.014263,0.494865,0.528021,-0.020728,0.481972,0.469665,-0.027259,0.558012,0.488931,0.001519,0.551340,0.403418,-0.016088,0.535864,0.344034,-0.034130,0.520971,0.293518,-0.047185,0.580571,0.483667,-0.008519,0.591668,0.379422,-0.022817,0.584493,0.305017,-0.037051,0.576358,0.241741,-0.047709,0.599572,0.495879,-0.022398,0.622399,0.394291,-0.036350,0.619921,0.324977,-0.047474,0.611925,0.267335,-0.055449,0.613893,0.522553,-0.038599,0.637402,0.441141,-0.050701,0.638746,0.382290,-0.056654,0.631278,0.331732,-0.060919
HELLO,0.578285,0.758221,0.000000,0.499907,0.729575,-0.026772,0.442107,0.639919,-0.033657,0.420948,0.554069,-0.039422,0.405901,0.483096,-0.043888,0.494766,0.500575,-0.005008,0.466823,0.402255,-0.022556,0.450799,0.341052,-0.040111,0.440132,0.284098,-0.053979,0.542981,0.479639,-0.008496,0.532187,0.367210,-0.021833,0.524711,0.295688,-0.038290,0.519314,0.232816,-0.051369,0.587244,0.483043,-0.017687,0.589036,0.380991,-0.034186,0.585849,0.313724,-0.047635,0.580502,0.252598,-0.057772,0.630519,0.504311,-0.030266,0.642086,0.423036,-0.045502,0.644384,0.368071,-0.052755,0.642072,0.316100,-0.058191
HELLO,0.398462,0.600190,0.000000,0.320476,0.616289,-0.035160,0.244682,0.579742,-0.055895,0.193274,0.522835,-0.073725,0.137544,0.485310,-0.092341,0.238475,0.418290,-0.041840,0.163496,0.351758,-0.074611,0.114179,0.308024,-0.100600,0.073364,0.263136,-0.119939,0.274971,0.366697,-0.047309,0.211871,0.265514,-0.076724,0.170717,0.199145,-0.101929,0.135532,0.137288,-0.120777,0.320551,0.346279,-0.056886,0.275567,0.244923,-0.086169,0.245873,0.178564,-0.105519,0.217401,0.119196,-0.119345,0.373713,0.347357,-0.069457,0.350058,0.262416,-0.094669,0.330029,0.205112,-0.105874,0.308377,0.152391,-0.113769
HELLO,0.411168,0.532753,0.000000,0.333807,0.554907,-0.044153,0.253639,0.520649,-0.072190,0.194599,0.474085,-0.095302,0.132520,0.442606,-0.120818,0.252049,0.368808,-0.072569,0.174316,0.298334,-0.115995,0.121777,0.255141,-0.146989,0.072952,0.213307,-0.170119,0.294414,0.321298,-0.079389,0.230807,0.211940,-0.120822,0.185645,0.138145,-0.153168,0.141434,0.066541,-0.177371,0.346577,0.310628,-0.089715,0.305936,0.198863,-0.134252,0.276227,0.125947,-0.163860,0.242346,0.056933,-0.184452,0.405822,0.322830,-0.102038,0.394762,0.237676,-0.143912,0.380794,0.182488,-0.164086,0.358928,0.128597,-0.178115
HELLO,0.291916,0.716752,0.000000,0.207221,0.681643,-0.032896,0.145577,0.593728,-0.044975,0.111949,0.511658,-0.055287,0.081894,0.440159,-0.064310,0.214050,0.447064,-0.010618,0.180363,0.349064,-0.033244,0.157360,0.285362,-0.055209,0.139257,0.225733,-0.072318,0.264583,0.425397,-0.012992,0.253281,0.309479,-0.030111,0.242990,0.233009,-0.048181,0.234271,0.166795,-0.062361,0.312276,0.433918,-0.021875,0.315865,0.325856,-0.042033,0.314869,0.254876,-0.055234,0.310502,0.189172,-0.064897,0.357924,0.465669,-0.034678,0.372762,0.383592,-0.053188,0.376004,0.328852,-0.060026,0.373744,0.276315,-0.064787
HELLO,0.294562,0.893835,0.000000,0.229803,0.828472,-0.028759,0.201229,0.718793,-0.043613,0.187165,0.633030,-0.058288,0.163616,0.556974,-0.073266,0.281569,0.596286,-0.018760,0.269202,0.489558,-0.045713,0.254229,0.423300,-0.071016,0.242712,0.361828,-0.091091,0.325517,0.594473,-0.027084,0.332069,0.470133,-0.051992,0.331743,0.386892,-0.078153,0.331911,0.313574,-0.098672,0.360018,0.621070,-0.040650,0.383412,0.506303,-0.067258,0.389446,0.432102,-0.090221,0.389064,0.364370,-0.107631,0.390361,0.670679,-0.057196,0.418552,0.591446,-0.082270,0.424277,0.531653,-0.097850,0.420339,0.474367,-0.110087
HELLO,0.410387,0.902893,0.000000,0.379359,0.810765,-0.023408,0.381326,0.698538,-0.033160,0.394996,0.621058,-0.042455,0.415965,0.563020,-0.050812,0.490244,0.631783,-0.008975,0.516515,0.531409,-0.028816,0.533825,0.469605,-0.047226,0.550934,0.419499,-0.061147,0.535012,0.662839,-0.015099,0.584697,0.564123,-0.031460,0.615746,0.503144,-0.048319,0.642381,0.453164,-0.060686,0.564353,0.713887,-0.026176,0.621183,0.635701,-0.045560,0.655155,0.588429,-0.059934,0.682576,0.543297,-0.069770,0.581908,0.780979,-0.039853,0.635210,0.736190,-0.057203,0.666601,0.700508,-0.064595,0.692803,0.661397,-0.069321
HELLO,0.838773,0.874747,0.000000,0.763559,0.885469,-0.034428,0.693814,0.856345,-0.050458,0.651349,0.809603,-0.063039,0.624167,0.755787,-0.073023,0.698632,0.691163,-0.017375,0.648760,0.616826,-0.035189,0.626725,0.572222,-0.052535,0.614442,0.532974,-0.064879,0.737841,0.648108,-0.015747,0.698187,0.548949,-0.027173,0.679793,0.489013,-0.040927,0.671267,0.439641,-0.051711,0.781318,0.629381,-0.019733,0.751826,0.529420,-0.034175,0.739741,0.471794,-0.044053,0.732396,0.421381,-0.051525,0.830130,0.630269,-0.027336,0.819470,0.551383,-0.041021,0.815425,0.505613,-0.044709,0.812654,0.463832,-0.046584
HELLO,0.737773,0.778555,0.000000,0.678792,0.725548,-0.014831,0.643401,0.652612,-0.025154,0.625513,0.591307,-0.034947,0.615704,0.539199,-0.045771,0.716821,0.548508,-0.022298,0.710294,0.451830,-0.040206,0.708236,0.392544,-0.053974,0.709293,0.344137,-0.064091,0.766300,0.546011,-0.030532,0.782545,0.431748,-0.044799,0.793091,0.360188,-0.058937,0.803238,0.304666,-0.069428,0.808905,0.570818,-0.040640,0.836420,0.469877,-0.059836,0.855320,0.407184,-0.075178,0.869489,0.354907,-0.085421,0.844378,0.616794,-0.051148,0.879242,0.554924,-0.069863,0.898534,0.514454,-0.076909,0.913107,0.477023,-0.080579
HELLO,0.875918,0.713514,0.000000,0.804299,0.699059,-0.023644,0.737415,0.644510,-0.031108,0.710124,0.583544,-0.037357,0.720076,0.530918,-0.041396,0.745392,0.514962,-0.003069,0.711744,0.430448,-0.016096,0.695474,0.377369,-0.029498,0.684439,0.330459,-0.040043,0.782898,0.489032,-0.003964,0.755954,0.395612,-0.012059,0.742847,0.337308,-0.023457,0.733959,0.287248,-0.032406,0.822552,0.483567,-0.009581,0.803172,0.400574,-0.019908,0.793798,0.346161,-0.028290,0.786432,0.301343,-0.034814,0.866814,0.493305,-0.018400,0.863449,0.429440,-0.027362,0.862018,0.389829,-0.029752,0.860664,0.354223,-0.031486
HELLO,0.782357,0.626636,0.000000,0.711912,0.574722,-0.026677,0.664142,0.490033,-0.041174,0.639228,0.418322,-0.053185,0.614265,0.363277,-0.065723,0.737404,0.371335,-0.033255,0.724671,0.267636,-0.057528,0.718942,0.199023,-0.076830,0.719672,0.137309,-0.091820,0.791986,0.359843,-0.039126,0.798800,0.238656,-0.061835,0.806223,0.157361,-0.080547,0.814617,0.087058,-0.094641,0.839683,0.378313,-0.048208,0.859282,0.266300,-0.074921,0.875078,0.192900,-0.092090,0.886713,0.125695,-0.103568,0.880918,0.417924,-0.059013,0.915766,0.336485,-0.083926,0.937402,0.280033,-0.094534,0.954626,0.225427,-0.101319
HELLO,0.670853,0.662526,0.000000,0.598101,0.669767,-0.031462,0.522640,0.639046,-0.048959,0.469112,0.599568,-0.063909,0.424406,0.568986,-0.078825,0.535535,0.466956,-0.029453,0.478688,0.393146,-0.055056,0.446155,0.345499,-0.077436,0.421987,0.300474,-0.093993,0.574124,0.425893,-0.033469,0.530637,0.323867,-0.055017,0.503963,0.256043,-0.075125,0.483277,0.196639,-0.090194,0.619562,0.411019,-0.042003,0.588557,0.311332,-0.065817,0.569956,0.243842,-0.081973,0.553114,0.183803,-0.093324,0.669540,0.417527,-0.053361,0.658699,0.338202,-0.075135,0.651314,0.285542,-0.083331,0.643109,0.237294,-0.088500
HELLO,0.565617,0.734209,0.000000,0.481244,0.755455,-0.029451,0.393720,0.725966,-0.044991,0.329931,0.688597,-0.056905,0.274654,0.669645,-0.068238,0.408347,0.577192,-0.035146,0.336690,0.505325,-0.057660,0.290773,0.462888,-0.074838,0.252602,0.425007,-0.087993,0.445142,0.526363,-0.036287,0.385997,0.429603,-0.054578,0.348555,0.364147,-0.070966,0.318143,0.307812,-0.084249,0.487552,0.503963,-0.040589,0.449573,0.408598,-0.062347,0.424612,0.345167,-0.079242,0.399195,0.294441,-0.091327,0.534714,0.499967,-0.046787,0.525649,0.422163,-0.067705,0.510844,0.376519,-0.078436,0.490179,0.341061,-0.085608
HELLO,0.499001,0.903219,0.000000,0.420752,0.910838,-0.017084,0.343833,0.865520,-0.024578,0.291534,0.816668,-0.032791,0.244398,0.780974,-0.040609,0.350498,0.713370,-0.003101,0.284342,0.656540,-0.022036,0.239759,0.627414,-0.040687,0.202997,0.603521,-0.054513,0.382183,0.671729,-0.011577,0.327121,0.580920,-0.027158,0.289470,0.525357,-0.044189,0.259210,0.480471,-0.056843,0.421317,0.653266,-0.024452,0.378787,0.549907,-0.044233,0.348270,0.490572,-0.059752,0.318908,0.441868,-0.070369,0.468116,0.653648,-0.039063,0.450026,0.569559,-0.058584,0.428921,0.519468,-0.067463,0.404424,0.479030,-0.072950
HELLO,0.599501,0.845523,0.000000,0.513554,0.812444,-0.015013,0.445112,0.724990,-0.024557,0.400641,0.648754,-0.034450,0.355624,0.591985,-0.045293,0.484783,0.567246,-0.019663,0.431806,0.463745,-0.043952,0.395120,0.410558,-0.063177,0.362795,0.365986,-0.077043,0.534446,0.542978,-0.031915,0.502223,0.407553,-0.054778,0.476504,0.325192,-0.075252,0.453494,0.258182,-0.089981,0.584389,0.552118,-0.047215,0.573817,0.420505,-0.075837,0.559604,0.337223,-0.099341,0.540806,0.269138,-0.114448,0.636161,0.585990,-0.062716,0.648396,0.481188,-0.089471,0.644058,0.415256,-0.104412,0.630376,0.358598,-0.114041
HELLO,0.181253,0.743536,0.000001,0.261039,0.713016,-0.029365,0.325742,0.656067,-0.039748,0.367138,0.592293,-0.048842,0.409158,0.550691,-0.057640,0.269563,0.498546,-0.007578,0.303477,0.407744,-0.022130,0.318935,0.348521,-0.037998,0.328856,0.294891,-0.050391,0.220836,0.479762,-0.008307,0.239107,0.371550,-0.021427,0.247102,0.301045,-0.038231,0.251343,0.241172,-0.051142,0.173944,0.485059,-0.014106,0.178461,0.380369,-0.031969,0.182443,0.314635,-0.048402,0.186464,0.258031,-0.059054,0.125001,0.507627,-0.022936,0.112907,0.421155,-0.041855,0.108799,0.364094,-0.052180,0.109331,0.308801,-0.058104
HELLO,0.401314,0.863240,0.000001,0.479580,0.869475,-0.010610,0.543287,0.828838,-0.009110,0.588399,0.789043,-0.010637,0.629130,0.766486,-0.012759,0.533297,0.664842,0.023371,0.590145,0.610250,0.012296,0.628852,0.577920,-0.004212,0.662985,0.547349,-0.017236,0.507035,0.630444,0.014871,0.556500,0.544449,0.005651,0.590513,0.493571,-0.010372,0.620457,0.449979,-0.022948,0.474786,0.615505,0.001076,0.515810,0.526163,-0.013373,0.548009,0.473638,-0.027268,0.577844,0.427941,-0.036656,0.433582,0.615557,-0.014701,0.461636,0.541765,-0.028786,0.486504,0.495885,-0.034955,0.515062,0.453437,-0.039233
HELLO,0.212601,0.639313,0.000001,0.285371,0.615501,-0.045448,0.354484,0.564203,-0.067714,0.403512,0.504240,-0.085833,0.449735,0.458939,-0.103697,0.312431,0.398404,-0.037179,0.352159,0.305401,-0.064701,0.372928,0.240879,-0.088595,0.388524,0.180034,-0.106187,0.263140,0.369681,-0.033677,0.286291,0.254738,-0.058801,0.295439,0.178493,-0.082094,0.301155,0.110287,-0.098952,0.214751,0.371438,-0.035228,0.224702,0.262499,-0.061151,0.230520,0.191376,-0.079617,0.236320,0.126099,-0.091504,0.165262,0.394074,-0.040897,0.169094,0.302989,-0.064805,0.174094,0.245545,-0.075824,0.181986,0.188444,-0.082069
